id,type,file
CKV2_GCP_29,GCPDialogFlowAgentLoggingEnabled,github/checkov/checkov/terraform/checks/graph_checks/gcp/GCPDialogFlowAgentLoggingEnabled.yaml
CKV2_GCP_30,GCPDialogFlowCxAgentLoggingEnabled,github/checkov/checkov/terraform/checks/graph_checks/gcp/GCPDialogFlowCxAgentLoggingEnabled.yaml
CKV2_GCP_31,GCPDialogFlowCxWebhookLoggingEnabled,github/checkov/checkov/terraform/checks/graph_checks/gcp/GCPDialogFlowCxWebhookLoggingEnabled.yaml
CKV2_GCP_32,GCPTpuV2VmPrivateEndpoint,github/checkov/checkov/terraform/checks/graph_checks/gcp/GCPTpuV2VmPrivateEndpoint.yaml
CKV2_GCP_33,GCPVertexAIPrivateEndpoint,github/checkov/checkov/terraform/checks/graph_checks/gcp/GCPVertexAIPrivateEndpoint.yaml
CKV2_GCP_34,GCPVertexAIPrivateIndexEndpoint,github/checkov/checkov/terraform/checks/graph_checks/gcp/GCPVertexAIPrivateIndexEndpoint.yaml
CKV2_GCP_35,GCPVertexRuntimeEncryptedWithCMK,github/checkov/checkov/terraform/checks/graph_checks/gcp/GCPVertexRuntimeEncryptedWithCMK.yaml
CKV2_GCP_36,GCPVertexRuntimePrivate,github/checkov/checkov/terraform/checks/graph_checks/gcp/GCPVertexRuntimePrivate.yaml
CKV_GHA_1,AllowUnsecureCommandsOnJob,github/checkov/checkov/github_actions/checks/job/AllowUnsecureCommandsOnJob.py
CKV_GHA_2,ShellInjection,github/checkov/checkov/github_actions/checks/job/ShellInjection.py
CKV_GHA_3,SuspectCurlInScript,github/checkov/checkov/github_actions/checks/job/SuspectCurlInScript.py
CKV_GHA_4,ReverseShellNetcat,github/checkov/checkov/github_actions/checks/job/ReverseShellNetcat.py
CKV_GHA_5,CosignArtifacts,github/checkov/checkov/github_actions/checks/job/CosignArtifacts.py
CKV_GHA_6,CosignSBOM,github/checkov/checkov/github_actions/checks/job/CosignSBOM.py
CKV_GHA_7,EmptyWorkflowDispatch,github/checkov/checkov/github_actions/checks/job/EmptyWorkflowDispatch.py
CKV2_GHA_1,ReadOnlyTopLevelPermissions,github/checkov/checkov/github_actions/checks/graph_checks/ReadOnlyTopLevelPermissions.yaml
CKV_GIT_1,PrivateRepo,github/checkov/checkov/terraform/checks/resource/github/PrivateRepo.py
CKV_GIT_2,WebhookInsecureSsl,github/checkov/checkov/terraform/checks/resource/github/WebhookInsecureSsl.py
CKV_GIT_3,RepositoryEnableVulnerabilityAlerts,github/checkov/checkov/terraform/checks/resource/github/RepositoryEnableVulnerabilityAlerts.py
CKV_GIT_4,SecretsEncrypted,github/checkov/checkov/terraform/checks/resource/github/SecretsEncrypted.py
CKV_GIT_5,BranchProtectionReviewNumTwo,github/checkov/checkov/terraform/checks/resource/github/BranchProtectionReviewNumTwo.py
CKV_GIT_6,BranchProtectionRequireSignedCommits,github/checkov/checkov/terraform/checks/resource/github/BranchProtectionRequireSignedCommits.py
CKV2_GIT_1,RepositoryHasBranchProtection,github/checkov/checkov/terraform/checks/graph_checks/github/RepositoryHasBranchProtection.yaml
CKV_GITHUB_1,2fa,github/checkov/checkov/github/checks/2fa.py
CKV_GITHUB_2,sso,github/checkov/checkov/github/checks/sso.py
CKV_GITHUB_3,ipallowlist,github/checkov/checkov/github/checks/ipallowlist.py
CKV_GITHUB_4,require_signatures,github/checkov/checkov/github/checks/require_signatures.py
CKV_GITHUB_5,disallow_force_pushes,github/checkov/checkov/github/checks/disallow_force_pushes.py
CKV_GITHUB_6,webhooks_https_orgs,github/checkov/checkov/github/checks/webhooks_https_orgs.py
CKV_GITHUB_7,webhooks_https_repos,github/checkov/checkov/github/checks/webhooks_https_repos.py
CKV_GITHUB_8,require_linear_history,github/checkov/checkov/github/checks/require_linear_history.py
CKV_GITHUB_9,repository_collaborators,github/checkov/checkov/github/checks/repository_collaborators.py
CKV_GITHUB_10,enforce_branch_protection_admins,github/checkov/checkov/github/checks/enforce_branch_protection_admins.py
CKV_GITHUB_11,dismiss_stale_reviews,github/checkov/checkov/github/checks/dismiss_stale_reviews.py
CKV_GITHUB_12,restrict_pr_review_dismissal,github/checkov/checkov/github/checks/restrict_pr_review_dismissal.py
CKV_GITHUB_13,require_code_owner_reviews,github/checkov/checkov/github/checks/require_code_owner_reviews.py
CKV_GITHUB_14,require_status_checks_pr,github/checkov/checkov/github/checks/require_status_checks_pr.py
CKV_GITHUB_15,disallow_inactive_branch_60days,github/checkov/checkov/github/checks/disallow_inactive_branch_60days.py
CKV_GITHUB_16,require_conversation_resolution,github/checkov/checkov/github/checks/require_conversation_resolution.py
CKV_GITHUB_17,require_push_restrictions,github/checkov/checkov/github/checks/require_push_restrictions.py
CKV_GITHUB_18,disallow_branch_deletions,github/checkov/checkov/github/checks/disallow_branch_deletions.py
CKV_GITHUB_19,require_2approvals,github/checkov/checkov/github/checks/require_2approvals.py
CKV_GITHUB_20,require_updated_branch_pr,github/checkov/checkov/github/checks/require_updated_branch_pr.py
CKV_GITHUB_21,public_repository_creation_is_limited,github/checkov/checkov/github/checks/public_repository_creation_is_limited.py
CKV_GITHUB_22,private_repository_creation_is_limited,github/checkov/checkov/github/checks/private_repository_creation_is_limited.py
CKV_GITHUB_23,internal_repository_creation_is_limited,github/checkov/checkov/github/checks/internal_repository_creation_is_limited.py
CKV_GITHUB_26,minimum_admins_in_org,github/checkov/checkov/github/checks/minimum_admins_in_org.py
CKV_GITHUB_27,require_strict_base_permissions_repository,github/checkov/checkov/github/checks/require_strict_base_permissions_repository.py
CKV_GITHUB_28,require_verified_organization,github/checkov/checkov/github/checks/require_verified_organization.py
CKV_GITLAB_1,merge_requests_approvals,github/checkov/checkov/gitlab/checks/merge_requests_approvals.py
CKV_GITLAB_2,two_factor_authentication,github/checkov/checkov/gitlab/checks/two_factor_authentication.py
CKV_GITLABCI_1,SuspectCurlInScript,github/checkov/checkov/gitlab_ci/checks/job/SuspectCurlInScript.py
CKV_GITLABCI_2,AvoidDoublePipelines,github/checkov/checkov/gitlab_ci/checks/job/AvoidDoublePipelines.py
CKV_GITLABCI_3,DetectImagesUsage,github/checkov/checkov/gitlab_ci/checks/job/DetectImagesUsage.py
CKV_GLB_1,RequireTwoApprovalsToMerge,github/checkov/checkov/terraform/checks/resource/gitlab/RequireTwoApprovalsToMerge.py
CKV_GLB_2,ForcePushDisabled,github/checkov/checkov/terraform/checks/resource/gitlab/ForcePushDisabled.py
CKV_GLB_3,PreventSecretsEnabled,github/checkov/checkov/terraform/checks/resource/gitlab/PreventSecretsEnabled.py
CKV_GLB_4,RejectUnsignedCommits,github/checkov/checkov/terraform/checks/resource/gitlab/RejectUnsignedCommits.py
CKV2_IBM_1,IBM_LoadBalancerforVPCisPrivate,github/checkov/checkov/terraform/checks/graph_checks/ibm/IBM_LoadBalancerforVPCisPrivate.yaml
CKV2_IBM_2,IBM_VPCclassicAccessIsDisabled,github/checkov/checkov/terraform/checks/graph_checks/ibm/IBM_VPCclassicAccessIsDisabled.yaml
CKV2_IBM_3,IBM_RestrictAPIkeyCreationInAccountSettings,github/checkov/checkov/terraform/checks/graph_checks/ibm/IBM_RestrictAPIkeyCreationInAccountSettings.yaml
CKV2_IBM_4,IBM_EnableMFAatAccountLevel,github/checkov/checkov/terraform/checks/graph_checks/ibm/IBM_EnableMFAatAccountLevel.yaml
CKV2_IBM_5,IBM_RestrictServiceIDCreationInAccountSettings,github/checkov/checkov/terraform/checks/graph_checks/ibm/IBM_RestrictServiceIDCreationInAccountSettings.yaml
CKV2_IBM_7,IBM_K8sClustersAccessibleViaPrivateEndPt,github/checkov/checkov/terraform/checks/graph_checks/ibm/IBM_K8sClustersAccessibleViaPrivateEndPt.yaml
CKV_K8S_1,ShareHostPIDPSP,github/checkov/checkov/kubernetes/checks/resource/k8s/ShareHostPIDPSP.py
CKV_K8S_1,ShareHostPIDPSP,github/checkov/checkov/terraform/checks/resource/kubernetes/ShareHostPIDPSP.py
CKV_K8S_2,PrivilegedContainersPSP,github/checkov/checkov/kubernetes/checks/resource/k8s/PrivilegedContainersPSP.py
CKV_K8S_2,PrivilegedContainerPSP,github/checkov/checkov/terraform/checks/resource/kubernetes/PrivilegedContainerPSP.py
CKV_K8S_3,ShareHostIPCPSP,github/checkov/checkov/kubernetes/checks/resource/k8s/ShareHostIPCPSP.py
CKV_K8S_3,ShareHostIPCPSP,github/checkov/checkov/terraform/checks/resource/kubernetes/ShareHostIPCPSP.py
CKV_K8S_4,SharedHostNetworkNamespacePSP,github/checkov/checkov/kubernetes/checks/resource/k8s/SharedHostNetworkNamespacePSP.py
CKV_K8S_4,SharedHostNetworkNamespacePSP,github/checkov/checkov/terraform/checks/resource/kubernetes/SharedHostNetworkNamespacePSP.py
CKV_K8S_5,AllowPrivilegeEscalationPSP,github/checkov/checkov/kubernetes/checks/resource/k8s/AllowPrivilegeEscalationPSP.py
CKV_K8S_5,AllowPrivilegeEscalationPSP,github/checkov/checkov/terraform/checks/resource/kubernetes/AllowPrivilegeEscalationPSP.py
CKV_K8S_6,RootContainersPSP,github/checkov/checkov/kubernetes/checks/resource/k8s/RootContainersPSP.py
CKV_K8S_6,RootContainerPSP,github/checkov/checkov/terraform/checks/resource/kubernetes/RootContainerPSP.py
CKV_K8S_7,DropCapabilitiesPSP,github/checkov/checkov/kubernetes/checks/resource/k8s/DropCapabilitiesPSP.py
CKV_K8S_7,DropCapabilitiesPSP,github/checkov/checkov/terraform/checks/resource/kubernetes/DropCapabilitiesPSP.py
CKV_K8S_8,LivenessProbe,github/checkov/checkov/kubernetes/checks/resource/k8s/LivenessProbe.py
CKV_K8S_8,LivenessProbe,github/checkov/checkov/terraform/checks/resource/kubernetes/LivenessProbe.py
CKV_K8S_9,ReadinessProbe,github/checkov/checkov/kubernetes/checks/resource/k8s/ReadinessProbe.py
CKV_K8S_9,ReadinessProbe,github/checkov/checkov/terraform/checks/resource/kubernetes/ReadinessProbe.py
CKV_K8S_10,CPURequests,github/checkov/checkov/kubernetes/checks/resource/k8s/CPURequests.py
CKV_K8S_10,CPURequests,github/checkov/checkov/terraform/checks/resource/kubernetes/CPURequests.py
CKV_K8S_11,CPULimits,github/checkov/checkov/kubernetes/checks/resource/k8s/CPULimits.py
CKV_K8S_11,CPULimits,github/checkov/checkov/terraform/checks/resource/kubernetes/CPULimits.py
CKV_K8S_12,MemoryRequests,github/checkov/checkov/kubernetes/checks/resource/k8s/MemoryRequests.py
CKV_K8S_12,MemoryLimits,github/checkov/checkov/terraform/checks/resource/kubernetes/MemoryLimits.py
CKV_K8S_13,MemoryLimits,github/checkov/checkov/kubernetes/checks/resource/k8s/MemoryLimits.py
CKV_K8S_13,MemoryRequests,github/checkov/checkov/terraform/checks/resource/kubernetes/MemoryRequests.py
CKV_K8S_14,ImageTagFixed,github/checkov/checkov/kubernetes/checks/resource/k8s/ImageTagFixed.py
CKV_K8S_14,ImageTagFixed,github/checkov/checkov/terraform/checks/resource/kubernetes/ImageTagFixed.py
CKV_K8S_15,ImagePullPolicyAlways,github/checkov/checkov/kubernetes/checks/resource/k8s/ImagePullPolicyAlways.py
CKV_K8S_15,ImagePullPolicyAlways,github/checkov/checkov/terraform/checks/resource/kubernetes/ImagePullPolicyAlways.py
CKV_K8S_16,PrivilegedContainers,github/checkov/checkov/kubernetes/checks/resource/k8s/PrivilegedContainers.py
CKV_K8S_16,PrivilegedContainer,github/checkov/checkov/terraform/checks/resource/kubernetes/PrivilegedContainer.py
CKV_K8S_17,ShareHostPID,github/checkov/checkov/kubernetes/checks/resource/k8s/ShareHostPID.py
CKV_K8S_17,ShareHostPID,github/checkov/checkov/terraform/checks/resource/kubernetes/ShareHostPID.py
CKV_K8S_18,ShareHostIPC,github/checkov/checkov/kubernetes/checks/resource/k8s/ShareHostIPC.py
CKV_K8S_18,ShareHostIPC,github/checkov/checkov/terraform/checks/resource/kubernetes/ShareHostIPC.py
CKV_K8S_19,SharedHostNetworkNamespace,github/checkov/checkov/kubernetes/checks/resource/k8s/SharedHostNetworkNamespace.py
CKV_K8S_19,SharedHostNetworkNamespace,github/checkov/checkov/terraform/checks/resource/kubernetes/SharedHostNetworkNamespace.py
CKV_K8S_20,AllowPrivilegeEscalation,github/checkov/checkov/kubernetes/checks/resource/k8s/AllowPrivilegeEscalation.py
CKV_K8S_20,AllowPrivilegeEscalation,github/checkov/checkov/terraform/checks/resource/kubernetes/AllowPrivilegeEscalation.py
CKV_K8S_21,DefaultNamespace,github/checkov/checkov/kubernetes/checks/resource/k8s/DefaultNamespace.py
CKV_K8S_21,DefaultNamespace,github/checkov/checkov/terraform/checks/resource/kubernetes/DefaultNamespace.py
CKV_K8S_22,ReadOnlyFilesystem,github/checkov/checkov/kubernetes/checks/resource/k8s/ReadOnlyFilesystem.py
CKV_K8S_22,ReadonlyRootFilesystem,github/checkov/checkov/terraform/checks/resource/kubernetes/ReadonlyRootFilesystem.py
CKV_K8S_23,RootContainers,github/checkov/checkov/kubernetes/checks/resource/k8s/RootContainers.py
CKV_K8S_24,AllowedCapabilitiesPSP,github/checkov/checkov/kubernetes/checks/resource/k8s/AllowedCapabilitiesPSP.py
CKV_K8S_24,AllowedCapabilitiesPSP,github/checkov/checkov/terraform/checks/resource/kubernetes/AllowedCapabilitiesPSP.py
CKV_K8S_25,AllowedCapabilities,github/checkov/checkov/kubernetes/checks/resource/k8s/AllowedCapabilities.py
CKV_K8S_25,AllowedCapabilities,github/checkov/checkov/terraform/checks/resource/kubernetes/AllowedCapabilities.py
CKV_K8S_26,HostPort,github/checkov/checkov/kubernetes/checks/resource/k8s/HostPort.py
CKV_K8S_26,HostPort,github/checkov/checkov/terraform/checks/resource/kubernetes/HostPort.py
CKV_K8S_27,DockerSocketVolume,github/checkov/checkov/kubernetes/checks/resource/k8s/DockerSocketVolume.py
CKV_K8S_27,DockerSocketVolume,github/checkov/checkov/terraform/checks/resource/kubernetes/DockerSocketVolume.py
CKV_K8S_28,DropCapabilities,github/checkov/checkov/kubernetes/checks/resource/k8s/DropCapabilities.py
CKV_K8S_28,DropCapabilities,github/checkov/checkov/terraform/checks/resource/kubernetes/DropCapabilities.py
CKV_K8S_29,PodSecurityContext,github/checkov/checkov/kubernetes/checks/resource/k8s/PodSecurityContext.py
CKV_K8S_29,PodSecurityContext,github/checkov/checkov/terraform/checks/resource/kubernetes/PodSecurityContext.py
CKV_K8S_30,ContainerSecurityContext,github/checkov/checkov/kubernetes/checks/resource/k8s/ContainerSecurityContext.py
CKV_K8S_30,ContainerSecurityContext,github/checkov/checkov/terraform/checks/resource/kubernetes/ContainerSecurityContext.py
CKV_K8S_31,Seccomp,github/checkov/checkov/kubernetes/checks/resource/k8s/Seccomp.py
CKV_K8S_32,SeccompPSP,github/checkov/checkov/kubernetes/checks/resource/k8s/SeccompPSP.py
CKV_K8S_32,SeccompPSP,github/checkov/checkov/terraform/checks/resource/kubernetes/SeccompPSP.py
CKV_K8S_33,KubernetesDashboard,github/checkov/checkov/kubernetes/checks/resource/k8s/KubernetesDashboard.py
CKV_K8S_34,Tiller,github/checkov/checkov/kubernetes/checks/resource/k8s/Tiller.py
CKV_K8S_34,Tiller,github/checkov/checkov/terraform/checks/resource/kubernetes/Tiller.py
CKV_K8S_35,Secrets,github/checkov/checkov/kubernetes/checks/resource/k8s/Secrets.py
CKV_K8S_35,Secrets,github/checkov/checkov/terraform/checks/resource/kubernetes/Secrets.py
CKV_K8S_36,MinimizeCapabilitiesPSP,github/checkov/checkov/kubernetes/checks/resource/k8s/MinimizeCapabilitiesPSP.py
CKV_K8S_36,MinimiseCapabilitiesPSP,github/checkov/checkov/terraform/checks/resource/kubernetes/MinimiseCapabilitiesPSP.py
CKV_K8S_37,MinimizeCapabilities,github/checkov/checkov/kubernetes/checks/resource/k8s/MinimizeCapabilities.py
CKV_K8S_37,MinimiseCapabilities,github/checkov/checkov/terraform/checks/resource/kubernetes/MinimiseCapabilities.py
CKV_K8S_38,ServiceAccountTokens,github/checkov/checkov/kubernetes/checks/resource/k8s/ServiceAccountTokens.py
CKV_K8S_39,AllowedCapabilitiesSysAdmin,github/checkov/checkov/kubernetes/checks/resource/k8s/AllowedCapabilitiesSysAdmin.py
CKV_K8S_39,AllowedCapabilitiesSysAdmin,github/checkov/checkov/terraform/checks/resource/kubernetes/AllowedCapabilitiesSysAdmin.py
CKV_K8S_40,RootContainersHighUID,github/checkov/checkov/kubernetes/checks/resource/k8s/RootContainersHighUID.py
CKV_K8S_41,DefaultServiceAccount,github/checkov/checkov/kubernetes/checks/resource/k8s/DefaultServiceAccount.py
CKV_K8S_41,DefaultServiceAccount,github/checkov/checkov/terraform/checks/resource/kubernetes/DefaultServiceAccount.py
CKV_K8S_42,DefaultServiceAccountBinding,github/checkov/checkov/kubernetes/checks/resource/k8s/DefaultServiceAccountBinding.py
CKV_K8S_42,DefaultServiceAccountBinding,github/checkov/checkov/terraform/checks/resource/kubernetes/DefaultServiceAccountBinding.py
CKV_K8S_43,ImageDigest,github/checkov/checkov/kubernetes/checks/resource/k8s/ImageDigest.py
CKV_K8S_43,ImageDigest,github/checkov/checkov/terraform/checks/resource/kubernetes/ImageDigest.py
CKV_K8S_44,TillerService,github/checkov/checkov/kubernetes/checks/resource/k8s/TillerService.py
CKV_K8S_44,TillerService,github/checkov/checkov/terraform/checks/resource/kubernetes/TillerService.py
CKV_K8S_45,TillerDeploymentListener,github/checkov/checkov/kubernetes/checks/resource/k8s/TillerDeploymentListener.py
CKV_K8S_49,WildcardRoles,github/checkov/checkov/kubernetes/checks/resource/k8s/WildcardRoles.py
CKV_K8S_49,WildcardRoles,github/checkov/checkov/terraform/checks/resource/kubernetes/WildcardRoles.py
CKV_K8S_68,ApiServerAnonymousAuth,github/checkov/checkov/kubernetes/checks/resource/k8s/ApiServerAnonymousAuth.py
CKV_K8S_69,ApiServerBasicAuthFile,github/checkov/checkov/kubernetes/checks/resource/k8s/ApiServerBasicAuthFile.py
CKV_K8S_70,ApiServerTokenAuthFile,github/checkov/checkov/kubernetes/checks/resource/k8s/ApiServerTokenAuthFile.py
CKV_K8S_71,ApiServerKubeletHttps,github/checkov/checkov/kubernetes/checks/resource/k8s/ApiServerKubeletHttps.py
CKV_K8S_72,ApiServerKubeletClientCertAndKey,github/checkov/checkov/kubernetes/checks/resource/k8s/ApiServerKubeletClientCertAndKey.py
CKV_K8S_73,ApiServerkubeletCertificateAuthority,github/checkov/checkov/kubernetes/checks/resource/k8s/ApiServerkubeletCertificateAuthority.py
CKV_K8S_74,ApiServerAuthorizationModeNotAlwaysAllow,github/checkov/checkov/kubernetes/checks/resource/k8s/ApiServerAuthorizationModeNotAlwaysAllow.py
CKV_K8S_75,ApiServerAuthorizationModeNode,github/checkov/checkov/kubernetes/checks/resource/k8s/ApiServerAuthorizationModeNode.py
CKV_K8S_77,ApiServerAuthorizationModeRBAC,github/checkov/checkov/kubernetes/checks/resource/k8s/ApiServerAuthorizationModeRBAC.py
CKV_K8S_78,ApiServerAdmissionControlEventRateLimit,github/checkov/checkov/kubernetes/checks/resource/k8s/ApiServerAdmissionControlEventRateLimit.py
CKV_K8S_79,ApiServerAdmissionControlAlwaysAdmit,github/checkov/checkov/kubernetes/checks/resource/k8s/ApiServerAdmissionControlAlwaysAdmit.py
CKV_K8S_80,ApiServerAlwaysPullImagesPlugin,github/checkov/checkov/kubernetes/checks/resource/k8s/ApiServerAlwaysPullImagesPlugin.py
CKV_K8S_81,ApiServerSecurityContextDenyPlugin,github/checkov/checkov/kubernetes/checks/resource/k8s/ApiServerSecurityContextDenyPlugin.py
CKV_K8S_82,ApiServerServiceAccountPlugin,github/checkov/checkov/kubernetes/checks/resource/k8s/ApiServerServiceAccountPlugin.py
CKV_K8S_83,ApiServerNamespaceLifecyclePlugin,github/checkov/checkov/kubernetes/checks/resource/k8s/ApiServerNamespaceLifecyclePlugin.py
CKV_K8S_84,ApiServerPodSecurityPolicyPlugin,github/checkov/checkov/kubernetes/checks/resource/k8s/ApiServerPodSecurityPolicyPlugin.py
CKV_K8S_85,ApiServerNodeRestrictionPlugin,github/checkov/checkov/kubernetes/checks/resource/k8s/ApiServerNodeRestrictionPlugin.py
CKV_K8S_86,ApiServerInsecureBindAddress,github/checkov/checkov/kubernetes/checks/resource/k8s/ApiServerInsecureBindAddress.py
CKV_K8S_88,ApiServerInsecurePort,github/checkov/checkov/kubernetes/checks/resource/k8s/ApiServerInsecurePort.py
CKV_K8S_89,ApiServerSecurePort,github/checkov/checkov/kubernetes/checks/resource/k8s/ApiServerSecurePort.py
CKV_K8S_90,ApiServerProfiling,github/checkov/checkov/kubernetes/checks/resource/k8s/ApiServerProfiling.py
CKV_K8S_91,ApiServerAuditLog,github/checkov/checkov/kubernetes/checks/resource/k8s/ApiServerAuditLog.py
CKV_K8S_92,ApiServerAuditLogMaxAge,github/checkov/checkov/kubernetes/checks/resource/k8s/ApiServerAuditLogMaxAge.py
CKV_K8S_93,ApiServerAuditLogMaxBackup,github/checkov/checkov/kubernetes/checks/resource/k8s/ApiServerAuditLogMaxBackup.py
CKV_K8S_94,ApiServerAuditLogMaxSize,github/checkov/checkov/kubernetes/checks/resource/k8s/ApiServerAuditLogMaxSize.py
CKV_K8S_95,ApiServerRequestTimeout,github/checkov/checkov/kubernetes/checks/resource/k8s/ApiServerRequestTimeout.py
CKV_K8S_96,ApiServerServiceAccountLookup,github/checkov/checkov/kubernetes/checks/resource/k8s/ApiServerServiceAccountLookup.py
CKV_K8S_97,ApiServerServiceAccountKeyFile,github/checkov/checkov/kubernetes/checks/resource/k8s/ApiServerServiceAccountKeyFile.py
CKV_K8S_99,ApiServerEtcdCertAndKey,github/checkov/checkov/kubernetes/checks/resource/k8s/ApiServerEtcdCertAndKey.py
CKV_K8S_100,ApiServerTlsCertAndKey,github/checkov/checkov/kubernetes/checks/resource/k8s/ApiServerTlsCertAndKey.py
CKV_K8S_102,ApiServerEtcdCaFile,github/checkov/checkov/kubernetes/checks/resource/k8s/ApiServerEtcdCaFile.py
CKV_K8S_104,ApiServerEncryptionProviders,github/checkov/checkov/kubernetes/checks/resource/k8s/ApiServerEncryptionProviders.py
CKV_K8S_105,ApiServerStrongCryptographicCiphers,github/checkov/checkov/kubernetes/checks/resource/k8s/ApiServerStrongCryptographicCiphers.py
CKV_K8S_106,KubeControllerManagerTerminatedPods,github/checkov/checkov/kubernetes/checks/resource/k8s/KubeControllerManagerTerminatedPods.py
CKV_K8S_107,KubeControllerManagerBlockProfiles,github/checkov/checkov/kubernetes/checks/resource/k8s/KubeControllerManagerBlockProfiles.py
CKV_K8S_108,KubeControllerManagerServiceAccountCredentials,github/checkov/checkov/kubernetes/checks/resource/k8s/KubeControllerManagerServiceAccountCredentials.py
CKV_K8S_110,KubeControllerManagerServiceAccountPrivateKeyFile,github/checkov/checkov/kubernetes/checks/resource/k8s/KubeControllerManagerServiceAccountPrivateKeyFile.py
CKV_K8S_111,KubeControllerManagerRootCAFile,github/checkov/checkov/kubernetes/checks/resource/k8s/KubeControllerManagerRootCAFile.py
CKV_K8S_112,RotateKubeletServerCertificate,github/checkov/checkov/kubernetes/checks/resource/k8s/RotateKubeletServerCertificate.py
CKV_K8S_113,ControllerManagerBindAddress,github/checkov/checkov/kubernetes/checks/resource/k8s/ControllerManagerBindAddress.py
CKV_K8S_114,SchedulerProfiling,github/checkov/checkov/kubernetes/checks/resource/k8s/SchedulerProfiling.py
CKV_K8S_115,SchedulerBindAddress,github/checkov/checkov/kubernetes/checks/resource/k8s/SchedulerBindAddress.py
CKV_K8S_116,EtcdCertAndKey,github/checkov/checkov/kubernetes/checks/resource/k8s/EtcdCertAndKey.py
CKV_K8S_117,EtcdClientCertAuth,github/checkov/checkov/kubernetes/checks/resource/k8s/EtcdClientCertAuth.py
CKV_K8S_118,EtcdAutoTls,github/checkov/checkov/kubernetes/checks/resource/k8s/EtcdAutoTls.py
CKV_K8S_119,EtcdPeerFiles,github/checkov/checkov/kubernetes/checks/resource/k8s/EtcdPeerFiles.py
CKV_K8S_121,PeerClientCertAuthTrue,github/checkov/checkov/kubernetes/checks/resource/k8s/PeerClientCertAuthTrue.py
CKV_K8S_138,KubeletAnonymousAuth,github/checkov/checkov/kubernetes/checks/resource/k8s/KubeletAnonymousAuth.py
CKV_K8S_139,KubeletAuthorizationModeNotAlwaysAllow,github/checkov/checkov/kubernetes/checks/resource/k8s/KubeletAuthorizationModeNotAlwaysAllow.py
CKV_K8S_140,KubeletClientCa,github/checkov/checkov/kubernetes/checks/resource/k8s/KubeletClientCa.py
CKV_K8S_141,KubeletReadOnlyPort,github/checkov/checkov/kubernetes/checks/resource/k8s/KubeletReadOnlyPort.py
CKV_K8S_143,KubeletStreamingConnectionIdleTimeout,github/checkov/checkov/kubernetes/checks/resource/k8s/KubeletStreamingConnectionIdleTimeout.py
CKV_K8S_144,KubeletProtectKernelDefaults,github/checkov/checkov/kubernetes/checks/resource/k8s/KubeletProtectKernelDefaults.py
CKV_K8S_145,KubeletMakeIptablesUtilChains,github/checkov/checkov/kubernetes/checks/resource/k8s/KubeletMakeIptablesUtilChains.py
CKV_K8S_146,KubeletHostnameOverride,github/checkov/checkov/kubernetes/checks/resource/k8s/KubeletHostnameOverride.py
CKV_K8S_147,KubletEventCapture,github/checkov/checkov/kubernetes/checks/resource/k8s/KubletEventCapture.py
CKV_K8S_148,KubeletKeyFilesSetAppropriate,github/checkov/checkov/kubernetes/checks/resource/k8s/KubeletKeyFilesSetAppropriate.py
CKV_K8S_149,KubletRotateCertificates,github/checkov/checkov/kubernetes/checks/resource/k8s/KubletRotateCertificates.py
CKV_K8S_151,KubeletCryptographicCiphers,github/checkov/checkov/kubernetes/checks/resource/k8s/KubeletCryptographicCiphers.py
CKV_K8S_152,NginxIngressCVE202125742Lua,github/checkov/checkov/kubernetes/checks/resource/k8s/NginxIngressCVE202125742Lua.py
CKV_K8S_153,NginxIngressCVE202125742AllSnippets,github/checkov/checkov/kubernetes/checks/resource/k8s/NginxIngressCVE202125742AllSnippets.py
CKV_K8S_154,NginxIngressCVE202125742Alias,github/checkov/checkov/kubernetes/checks/resource/k8s/NginxIngressCVE202125742Alias.py
CKV_K8S_155,RbacControlWebhooks,github/checkov/checkov/kubernetes/checks/resource/k8s/RbacControlWebhooks.py
CKV_K8S_156,RbacApproveCertificateSigningRequests,github/checkov/checkov/kubernetes/checks/resource/k8s/RbacApproveCertificateSigningRequests.py
CKV_K8S_157,RbacBindRoleBindings,github/checkov/checkov/kubernetes/checks/resource/k8s/RbacBindRoleBindings.py
CKV_K8S_158,RbacEscalateRoles,github/checkov/checkov/kubernetes/checks/resource/k8s/RbacEscalateRoles.py
CKV2_K8S_1,RoleBindingPE,github/checkov/checkov/kubernetes/checks/graph_checks/RoleBindingPE.yaml
CKV2_K8S_2,NoCreateNodesProxyOrPodsExec,github/checkov/checkov/kubernetes/checks/graph_checks/NoCreateNodesProxyOrPodsExec.yaml
CKV2_K8S_3,ImpersonatePermissions,github/checkov/checkov/kubernetes/checks/graph_checks/ImpersonatePermissions.yaml
CKV2_K8S_4,ModifyServicesStatus,github/checkov/checkov/kubernetes/checks/graph_checks/ModifyServicesStatus.yaml
CKV2_K8S_5,ReadAllSecrets,github/checkov/checkov/kubernetes/checks/graph_checks/ReadAllSecrets.yaml
CKV2_K8S_6,RequireAllPodsToHaveNetworkPolicy,github/checkov/checkov/kubernetes/checks/graph_checks/RequireAllPodsToHaveNetworkPolicy.yaml
CKV_LIN_1,credentials,github/checkov/checkov/terraform/checks/provider/linode/credentials.py
CKV_LIN_2,authorized_keys,github/checkov/checkov/terraform/checks/resource/linode/authorized_keys.py
CKV_LIN_3,user_email_set,github/checkov/checkov/terraform/checks/resource/linode/user_email_set.py
